!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                     !
!          data file        :           spec14.dat                    !
!          t-matrix file    :           tl2_Ni.dat                    !
!          rad integral file:          rad2_Ni.dat                    !
!          cluster file     :             clus.out                    !
!                                                                     !
!                                                                     !
!          spectroscopy     :      PED        algorithm : MI          !
!          inner potential  :     10.00 eV                            !
!                                                                     !
!          initial state    : 2p     selection rules: SELRULE = 10000 !
!                                                                     !
!          incoming beam    :                                         !
!          THETA_LUM:   -55.00  PHI_LUM:     0.00  E_LUM:  1253.60 eV !
!                                                                     !
!          outgoing beam 1  :                                         !
!          THETA_INI:   -10.00      THETA_FIN:    70.00               !
!          PHI_INI  :     0.00      PHI_FIN  :     0.00               !
!          E_INI    :  1208.00 eV   E_FIN    :  1208.00 eV            !
!                                                                     !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

  PED           CROSS-SECTION
  0  0  0  0  0  0  1  0
   1    81     1    4  0
    3   50.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   50.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   50.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   50.00    0.00   1208.00  0.000000E+00  0.219869E+00
    1   51.00    0.00   1208.00  0.000000E+00  0.224726E+00
    2   51.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   51.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   51.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   51.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   51.00    0.00   1208.00  0.000000E+00  0.224726E+00
    1   52.00    0.00   1208.00  0.000000E+00  0.231539E+00
    2   52.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   52.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   52.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   52.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   52.00    0.00   1208.00  0.000000E+00  0.231539E+00
    1   53.00    0.00   1208.00  0.000000E+00  0.238226E+00
    2   53.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   53.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   53.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   53.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   53.00    0.00   1208.00  0.000000E+00  0.238226E+00
    1   54.00    0.00   1208.00  0.000000E+00  0.243338E+00
    2   54.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   54.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   54.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   54.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   54.00    0.00   1208.00  0.000000E+00  0.243338E+00
    1   55.00    0.00   1208.00  0.000000E+00  0.246252E+00
    2   55.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   55.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   55.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   55.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   55.00    0.00   1208.00  0.000000E+00  0.246252E+00
    1   56.00    0.00   1208.00  0.000000E+00  0.247115E+00
    2   56.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   56.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   56.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   56.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   56.00    0.00   1208.00  0.000000E+00  0.247115E+00
    1   57.00    0.00   1208.00  0.000000E+00  0.246614E+00
    2   57.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   57.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   57.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   57.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   57.00    0.00   1208.00  0.000000E+00  0.246614E+00
    1   58.00    0.00   1208.00  0.000000E+00  0.245639E+00
    2   58.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   58.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   58.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   58.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   58.00    0.00   1208.00  0.000000E+00  0.245639E+00
    1   59.00    0.00   1208.00  0.000000E+00  0.245000E+00
    2   59.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   59.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   59.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   59.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   59.00    0.00   1208.00  0.000000E+00  0.245000E+00
    1   60.00    0.00   1208.00  0.000000E+00  0.245286E+00
    2   60.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   60.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   60.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   60.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   60.00    0.00   1208.00  0.000000E+00  0.245286E+00
    1   61.00    0.00   1208.00  0.000000E+00  0.246901E+00
    2   61.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   61.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   61.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   61.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   61.00    0.00   1208.00  0.000000E+00  0.246901E+00
    1   62.00    0.00   1208.00  0.000000E+00  0.250220E+00
    2   62.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   62.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   62.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   62.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   62.00    0.00   1208.00  0.000000E+00  0.250220E+00
    1   63.00    0.00   1208.00  0.000000E+00  0.255738E+00
    2   63.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   63.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   63.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   63.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   63.00    0.00   1208.00  0.000000E+00  0.255738E+00
    1   64.00    0.00   1208.00  0.000000E+00  0.264046E+00
    2   64.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   64.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   64.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   64.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   64.00    0.00   1208.00  0.000000E+00  0.264046E+00
    1   65.00    0.00   1208.00  0.000000E+00  0.275578E+00
    2   65.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   65.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   65.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   65.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   65.00    0.00   1208.00  0.000000E+00  0.275578E+00
    1   66.00    0.00   1208.00  0.000000E+00  0.290177E+00
    2   66.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   66.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   66.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   66.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   66.00    0.00   1208.00  0.000000E+00  0.290177E+00
    1   67.00    0.00   1208.00  0.000000E+00  0.306692E+00
    2   67.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   67.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   67.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   67.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   67.00    0.00   1208.00  0.000000E+00  0.306692E+00
    1   68.00    0.00   1208.00  0.000000E+00  0.322878E+00
    2   68.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   68.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   68.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   68.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   68.00    0.00   1208.00  0.000000E+00  0.322878E+00
    1   69.00    0.00   1208.00  0.000000E+00  0.335807E+00
    2   69.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   69.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   69.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   69.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   69.00    0.00   1208.00  0.000000E+00  0.335807E+00
    1   70.00    0.00   1208.00  0.000000E+00  0.342773E+00
    2   70.00    0.00   1208.00  0.000000E+00  0.000000E+00
    3   70.00    0.00   1208.00  0.000000E+00  0.000000E+00
    4   70.00    0.00   1208.00  0.000000E+00  0.000000E+00
    0   70.00    0.00   1208.00  0.000000E+00  0.000000E+00
   -1   70.00    0.00   1208.00  0.000000E+00  0.342773E+00
