   -10.00   0.131064E-01
    -9.00   0.131064E-01
    -8.00   0.131064E-01
    -7.00   0.131064E-01
    -6.00   0.131064E-01
    -5.00   0.131064E-01
    -4.00   0.131064E-01
    -3.00   0.131064E-01
    -2.00   0.131064E-01
    -1.00   0.131064E-01
     0.00   0.131064E-01
     1.00   0.131064E-01
     2.00   0.131064E-01
     3.00   0.131064E-01
     4.00   0.131064E-01
     5.00   0.131064E-01
     6.00   0.131064E-01
     7.00   0.131064E-01
     8.00   0.131064E-01
     9.00   0.131064E-01
    10.00   0.131064E-01
    11.00   0.131064E-01
    12.00   0.131064E-01
    13.00   0.131064E-01
    14.00   0.131064E-01
    15.00   0.131064E-01
    16.00   0.131064E-01
    17.00   0.131064E-01
    18.00   0.131064E-01
    19.00   0.131064E-01
    20.00   0.131064E-01
    21.00   0.131064E-01
    22.00   0.131064E-01
    23.00   0.131064E-01
    24.00   0.131064E-01
    25.00   0.131064E-01
    26.00   0.131064E-01
    27.00   0.131064E-01
    28.00   0.131064E-01
    29.00   0.131064E-01
    30.00   0.131064E-01
    31.00   0.131064E-01
    32.00   0.131064E-01
    33.00   0.131064E-01
    34.00   0.131064E-01
    35.00   0.131064E-01
    36.00   0.131064E-01
    37.00   0.131064E-01
    38.00   0.131064E-01
    39.00   0.131064E-01
    40.00   0.131064E-01
    41.00   0.131064E-01
    42.00   0.131064E-01
    43.00   0.131064E-01
    44.00   0.131064E-01
    45.00   0.131064E-01
    46.00   0.131064E-01
    47.00   0.131064E-01
    48.00   0.131064E-01
    49.00   0.131064E-01
    50.00   0.131064E-01
    51.00   0.131064E-01
    52.00   0.131064E-01
    53.00   0.131064E-01
    54.00   0.131064E-01
    55.00   0.131064E-01
    56.00   0.131064E-01
    57.00   0.131064E-01
    58.00   0.131064E-01
    59.00   0.131064E-01
    60.00   0.131064E-01
    61.00   0.131064E-01
    62.00   0.131064E-01
    63.00   0.131064E-01
    64.00   0.131064E-01
    65.00   0.131064E-01
    66.00   0.131064E-01
    67.00   0.131064E-01
    68.00   0.131064E-01
    69.00   0.131064E-01
    70.00   0.131064E-01
