  core wf on lin-log mesh for hole            3
 0.536963E-03 0.119669E+01
 0.547860E-03 0.120384E+01
 0.558978E-03 0.121114E+01
 0.570321E-03 0.121859E+01
 0.581895E-03 0.122619E+01
 0.593703E-03 0.123395E+01
 0.605751E-03 0.124186E+01
 0.618044E-03 0.124994E+01
 0.630585E-03 0.125818E+01
 0.643382E-03 0.126658E+01
 0.656437E-03 0.127516E+01
 0.669758E-03 0.128391E+01
 0.683349E-03 0.129284E+01
 0.697215E-03 0.130195E+01
 0.711363E-03 0.131124E+01
 0.725798E-03 0.132072E+01
 0.740525E-03 0.133039E+01
 0.755552E-03 0.134026E+01
 0.770883E-03 0.135032E+01
 0.786525E-03 0.136059E+01
 0.802484E-03 0.137106E+01
 0.818767E-03 0.138174E+01
 0.835380E-03 0.139264E+01
 0.852331E-03 0.140375E+01
 0.869625E-03 0.141508E+01
 0.887269E-03 0.142665E+01
 0.905272E-03 0.143844E+01
 0.923640E-03 0.145046E+01
 0.942380E-03 0.146273E+01
 0.961500E-03 0.147523E+01
 0.981008E-03 0.148799E+01
 0.100091E-02 0.150100E+01
 0.102122E-02 0.151426E+01
 0.104194E-02 0.152779E+01
 0.106308E-02 0.154159E+01
 0.108464E-02 0.155565E+01
 0.110665E-02 0.156999E+01
 0.112910E-02 0.158462E+01
 0.115201E-02 0.159953E+01
 0.117538E-02 0.161474E+01
 0.119922E-02 0.163024E+01
 0.122355E-02 0.164604E+01
 0.124837E-02 0.166216E+01
 0.127370E-02 0.167859E+01
 0.129954E-02 0.169534E+01
 0.132590E-02 0.171241E+01
 0.135279E-02 0.172982E+01
 0.138024E-02 0.174757E+01
 0.140823E-02 0.176566E+01
 0.143680E-02 0.178410E+01
 0.146594E-02 0.180290E+01
 0.149568E-02 0.182205E+01
 0.152602E-02 0.184159E+01
 0.155697E-02 0.186149E+01
 0.158855E-02 0.188178E+01
 0.162077E-02 0.190246E+01
 0.165364E-02 0.192354E+01
 0.168718E-02 0.194502E+01
 0.172140E-02 0.196691E+01
 0.175631E-02 0.198922E+01
 0.179193E-02 0.201196E+01
 0.182827E-02 0.203512E+01
 0.186535E-02 0.205874E+01
 0.190318E-02 0.208279E+01
 0.194177E-02 0.210731E+01
 0.198115E-02 0.213229E+01
 0.202133E-02 0.215774E+01
 0.206231E-02 0.218367E+01
 0.210413E-02 0.221009E+01
 0.214680E-02 0.223701E+01
 0.219033E-02 0.226444E+01
 0.223474E-02 0.229238E+01
 0.228005E-02 0.232084E+01
 0.232628E-02 0.234983E+01
 0.237345E-02 0.237937E+01
 0.242157E-02 0.240945E+01
 0.247066E-02 0.244010E+01
 0.252075E-02 0.247131E+01
 0.257186E-02 0.250310E+01
 0.262399E-02 0.253548E+01
 0.267719E-02 0.256846E+01
 0.273146E-02 0.260204E+01
 0.278683E-02 0.263625E+01
 0.284332E-02 0.267108E+01
 0.290095E-02 0.270654E+01
 0.295975E-02 0.274266E+01
 0.301974E-02 0.277943E+01
 0.308094E-02 0.281687E+01
 0.314338E-02 0.285499E+01
 0.320709E-02 0.289380E+01
 0.327208E-02 0.293331E+01
