   1    3  1   0 -0.019 -0.004  71.87   0.00  1208.00
   1    3  1   1  0.014 -0.017  71.87   0.00  1208.00
   1    4  1  -1 -0.016  0.013  71.87   0.00  1208.00
   1    4  1   0 -0.019 -0.004  71.87   0.00  1208.00
   1    4  1   1  0.016 -0.013  71.87   0.00  1208.00
   1    5  1  -1 -0.014  0.016  71.87   0.00  1208.00
   1    5  1   0 -0.020 -0.003  71.87   0.00  1208.00
   1    5  1   1  0.014 -0.016  71.87   0.00  1208.00
   1    1  1  -1 -0.014  0.016  72.50   0.00  1208.00
   1    1  1   0 -0.016 -0.004  72.50   0.00  1208.00
   1    1  1   1  0.014 -0.016  72.50   0.00  1208.00
   1    2  1  -1 -0.012  0.017  72.50   0.00  1208.00
   1    2  1   0 -0.019 -0.005  72.50   0.00  1208.00
   1    2  1   1  0.012 -0.017  72.50   0.00  1208.00
   1    3  1  -1 -0.013  0.018  72.50   0.00  1208.00
   1    3  1   0 -0.018 -0.005  72.50   0.00  1208.00
   1    3  1   1  0.013 -0.018  72.50   0.00  1208.00
   1    4  1  -1 -0.015  0.013  72.50   0.00  1208.00
   1    4  1   0 -0.019 -0.005  72.50   0.00  1208.00
   1    4  1   1  0.015 -0.013  72.50   0.00  1208.00
   1    5  1  -1 -0.012  0.016  72.50   0.00  1208.00
   1    5  1   0 -0.019 -0.005  72.50   0.00  1208.00
   1    5  1   1  0.012 -0.016  72.50   0.00  1208.00
   1    1  1  -1 -0.013  0.016  73.12   0.00  1208.00
   1    1  1   0 -0.016 -0.005  73.12   0.00  1208.00
   1    1  1   1  0.013 -0.016  73.12   0.00  1208.00
   1    2  1  -1 -0.011  0.017  73.12   0.00  1208.00
   1    2  1   0 -0.019 -0.006  73.12   0.00  1208.00
   1    2  1   1  0.011 -0.017  73.12   0.00  1208.00
   1    3  1  -1 -0.011  0.018  73.12   0.00  1208.00
   1    3  1   0 -0.018 -0.007  73.12   0.00  1208.00
   1    3  1   1  0.011 -0.018  73.12   0.00  1208.00
   1    4  1  -1 -0.014  0.014  73.12   0.00  1208.00
   1    4  1   0 -0.018 -0.006  73.12   0.00  1208.00
   1    4  1   1  0.014 -0.014  73.12   0.00  1208.00
   1    5  1  -1 -0.011  0.016  73.12   0.00  1208.00
   1    5  1   0 -0.019 -0.006  73.12   0.00  1208.00
   1    5  1   1  0.011 -0.016  73.12   0.00  1208.00
   1    1  1  -1 -0.012  0.016  73.74   0.00  1208.00
   1    1  1   0 -0.016 -0.007  73.74   0.00  1208.00
   1    1  1   1  0.012 -0.016  73.74   0.00  1208.00
   1    2  1  -1 -0.009  0.017  73.74   0.00  1208.00
   1    2  1   0 -0.019 -0.008  73.74   0.00  1208.00
   1    2  1   1  0.009 -0.017  73.74   0.00  1208.00
   1    3  1  -1 -0.010  0.018  73.74   0.00  1208.00
   1    3  1   0 -0.018 -0.008  73.74   0.00  1208.00
   1    3  1   1  0.010 -0.018  73.74   0.00  1208.00
   1    4  1  -1 -0.013  0.014  73.74   0.00  1208.00
   1    4  1   0 -0.018 -0.008  73.74   0.00  1208.00
   1    4  1   1  0.013 -0.014  73.74   0.00  1208.00
   1    5  1  -1 -0.010  0.016  73.74   0.00  1208.00
   1    5  1   0 -0.019 -0.007  73.74   0.00  1208.00
   1    5  1   1  0.010 -0.016  73.74   0.00  1208.00
   1    1  1  -1 -0.011  0.017  74.37   0.00  1208.00
   1    1  1   0 -0.015 -0.008  74.37   0.00  1208.00
   1    1  1   1  0.011 -0.017  74.37   0.00  1208.00
   1    2  1  -1 -0.008  0.017  74.37   0.00  1208.00
   1    2  1   0 -0.018 -0.009  74.37   0.00  1208.00
   1    2  1   1  0.008 -0.017  74.37   0.00  1208.00
   1    3  1  -1 -0.008  0.018  74.37   0.00  1208.00
   1    3  1   0 -0.018 -0.010  74.37   0.00  1208.00
   1    3  1   1  0.008 -0.018  74.37   0.00  1208.00
   1    4  1  -1 -0.012  0.015  74.37   0.00  1208.00
   1    4  1   0 -0.018 -0.009  74.37   0.00  1208.00
   1    4  1   1  0.012 -0.015  74.37   0.00  1208.00
   1    5  1  -1 -0.008  0.016  74.37   0.00  1208.00
   1    5  1   0 -0.019 -0.009  74.37   0.00  1208.00
   1    5  1   1  0.008 -0.016  74.37   0.00  1208.00
   1    1  1  -1 -0.009  0.017  74.99   0.00  1208.00
   1    1  1   0 -0.015 -0.009  74.99   0.00  1208.00
   1    1  1   1  0.009 -0.017  74.99   0.00  1208.00
   1    2  1  -1 -0.007  0.017  74.99   0.00  1208.00
   1    2  1   0 -0.018 -0.011  74.99   0.00  1208.00
   1    2  1   1  0.007 -0.017  74.99   0.00  1208.00
   1    3  1  -1 -0.007  0.018  74.99   0.00  1208.00
   1    3  1   0 -0.017 -0.011  74.99   0.00  1208.00
   1    3  1   1  0.007 -0.018  74.99   0.00  1208.00
   1    4  1  -1 -0.011  0.015  74.99   0.00  1208.00
   1    4  1   0 -0.017 -0.010  74.99   0.00  1208.00
   1    4  1   1  0.011 -0.015  74.99   0.00  1208.00
   1    5  1  -1 -0.007  0.016  74.99   0.00  1208.00
   1    5  1   0 -0.018 -0.010  74.99   0.00  1208.00
   1    5  1   1  0.007 -0.016  74.99   0.00  1208.00
   1    1  1  -1 -0.008  0.017  75.62   0.00  1208.00
   1    1  1   0 -0.015 -0.011  75.62   0.00  1208.00
   1    1  1   1  0.008 -0.017  75.62   0.00  1208.00
   1    2  1  -1 -0.006  0.016  75.62   0.00  1208.00
   1    2  1   0 -0.018 -0.012  75.62   0.00  1208.00
   1    2  1   1  0.006 -0.016  75.62   0.00  1208.00
   1    3  1  -1 -0.006  0.018  75.62   0.00  1208.00
   1    3  1   0 -0.017 -0.012  75.62   0.00  1208.00
   1    3  1   1  0.006 -0.018  75.62   0.00  1208.00
   1    4  1  -1 -0.010  0.015  75.62   0.00  1208.00
   1    4  1   0 -0.017 -0.011  75.62   0.00  1208.00
   1    4  1   1  0.010 -0.015  75.62   0.00  1208.00
   1    5  1  -1 -0.006  0.016  75.62   0.00  1208.00
   1    5  1   0 -0.018 -0.012  75.62   0.00  1208.00
   1    5  1   1  0.006 -0.016  75.62   0.00  1208.00
   1    1  1  -1 -0.007  0.017  76.24   0.00  1208.00
   1    1  1   0 -0.015 -0.012  76.24   0.00  1208.00
   1    1  1   1  0.007 -0.017  76.24   0.00  1208.00
   1    2  1  -1 -0.004  0.016  76.24   0.00  1208.00
   1    2  1   0 -0.017 -0.013  76.24   0.00  1208.00
   1    2  1   1  0.004 -0.016  76.24   0.00  1208.00
   1    3  1  -1 -0.005  0.017  76.24   0.00  1208.00
   1    3  1   0 -0.017 -0.014  76.24   0.00  1208.00
   1    3  1   1  0.005 -0.017  76.24   0.00  1208.00
   1    4  1  -1 -0.008  0.015  76.24   0.00  1208.00
   1    4  1   0 -0.017 -0.013  76.24   0.00  1208.00
   1    4  1   1  0.008 -0.015  76.24   0.00  1208.00
   1    5  1  -1 -0.005  0.016  76.24   0.00  1208.00
   1    5  1   0 -0.018 -0.013  76.24   0.00  1208.00
   1    5  1   1  0.005 -0.016  76.24   0.00  1208.00
   1    1  1  -1 -0.006  0.016  76.86   0.00  1208.00
   1    1  1   0 -0.014 -0.013  76.86   0.00  1208.00
   1    1  1   1  0.006 -0.016  76.86   0.00  1208.00
   1    2  1  -1 -0.003  0.016  76.86   0.00  1208.00
   1    2  1   0 -0.017 -0.015  76.86   0.00  1208.00
   1    2  1   1  0.003 -0.016  76.86   0.00  1208.00
   1    3  1  -1 -0.003  0.017  76.86   0.00  1208.00
   1    3  1   0 -0.016 -0.015  76.86   0.00  1208.00
   1    3  1   1  0.003 -0.017  76.86   0.00  1208.00
   1    4  1  -1 -0.007  0.015  76.86   0.00  1208.00
   1    4  1   0 -0.016 -0.014  76.86   0.00  1208.00
   1    4  1   1  0.007 -0.015  76.86   0.00  1208.00
   1    5  1  -1 -0.004  0.015  76.86   0.00  1208.00
   1    5  1   0 -0.017 -0.014  76.86   0.00  1208.00
   1    5  1   1  0.004 -0.015  76.86   0.00  1208.00
   1    1  1  -1 -0.005  0.016  77.49   0.00  1208.00
   1    1  1   0 -0.014 -0.014  77.49   0.00  1208.00
   1    1  1   1  0.005 -0.016  77.49   0.00  1208.00
   1    2  1  -1 -0.002  0.015  77.49   0.00  1208.00
   1    2  1   0 -0.017 -0.016  77.49   0.00  1208.00
   1    2  1   1  0.002 -0.015  77.49   0.00  1208.00
   1    3  1  -1 -0.002  0.016  77.49   0.00  1208.00
   1    3  1   0 -0.016 -0.016  77.49   0.00  1208.00
   1    3  1   1  0.002 -0.016  77.49   0.00  1208.00
   1    4  1  -1 -0.006  0.015  77.49   0.00  1208.00
   1    4  1   0 -0.016 -0.015  77.49   0.00  1208.00
   1    4  1   1  0.006 -0.015  77.49   0.00  1208.00
   1    5  1  -1 -0.003  0.015  77.49   0.00  1208.00
   1    5  1   0 -0.017 -0.016  77.49   0.00  1208.00
   1    5  1   1  0.003 -0.015  77.49   0.00  1208.00
   1    1  1  -1 -0.004  0.016  78.11   0.00  1208.00
   1    1  1   0 -0.014 -0.015  78.11   0.00  1208.00
   1    1  1   1  0.004 -0.016  78.11   0.00  1208.00
   1    2  1  -1 -0.001  0.015  78.11   0.00  1208.00
   1    2  1   0 -0.016 -0.017  78.11   0.00  1208.00
   1    2  1   1  0.001 -0.015  78.11   0.00  1208.00
   1    3  1  -1 -0.001  0.016  78.11   0.00  1208.00
   1    3  1   0 -0.016 -0.017  78.11   0.00  1208.00
   1    3  1   1  0.001 -0.016  78.11   0.00  1208.00
   1    4  1  -1 -0.005  0.015  78.11   0.00  1208.00
   1    4  1   0 -0.016 -0.016  78.11   0.00  1208.00
   1    4  1   1  0.005 -0.015  78.11   0.00  1208.00
   1    5  1  -1 -0.002  0.014  78.11   0.00  1208.00
   1    5  1   0 -0.017 -0.017  78.11   0.00  1208.00
   1    5  1   1  0.002 -0.014  78.11   0.00  1208.00
   1    1  1  -1 -0.003  0.015  78.73   0.00  1208.00
   1    1  1   0 -0.013 -0.017  78.73   0.00  1208.00
   1    1  1   1  0.003 -0.015  78.73   0.00  1208.00
   1    2  1  -1 -0.000  0.014  78.73   0.00  1208.00
   1    2  1   0 -0.016 -0.018  78.73   0.00  1208.00
   1    2  1   1  0.000 -0.014  78.73   0.00  1208.00
   1    3  1  -1 -0.000  0.015  78.73   0.00  1208.00
   1    3  1   0 -0.015 -0.019  78.73   0.00  1208.00
   1    3  1   1  0.000 -0.015  78.73   0.00  1208.00
   1    4  1  -1 -0.005  0.015  78.73   0.00  1208.00
   1    4  1   0 -0.015 -0.017  78.73   0.00  1208.00
   1    4  1   1  0.005 -0.015  78.73   0.00  1208.00
   1    5  1  -1 -0.001  0.014  78.73   0.00  1208.00
   1    5  1   0 -0.016 -0.018  78.73   0.00  1208.00
   1    5  1   1  0.001 -0.014  78.73   0.00  1208.00
   1    1  1  -1 -0.002  0.015  79.36   0.00  1208.00
   1    1  1   0 -0.013 -0.018  79.36   0.00  1208.00
   1    1  1   1  0.002 -0.015  79.36   0.00  1208.00
   1    2  1  -1  0.000  0.013  79.36   0.00  1208.00
   1    2  1   0 -0.016 -0.020  79.36   0.00  1208.00
   1    2  1   1 -0.000 -0.013  79.36   0.00  1208.00
   1    3  1  -1  0.001  0.015  79.36   0.00  1208.00
   1    3  1   0 -0.015 -0.020  79.36   0.00  1208.00
   1    3  1   1 -0.001 -0.015  79.36   0.00  1208.00
   1    4  1  -1 -0.004  0.015  79.36   0.00  1208.00
   1    4  1   0 -0.015 -0.018  79.36   0.00  1208.00
   1    4  1   1  0.004 -0.015  79.36   0.00  1208.00
   1    5  1  -1 -0.000  0.013  79.36   0.00  1208.00
   1    5  1   0 -0.016 -0.019  79.36   0.00  1208.00
   1    5  1   1  0.000 -0.013  79.36   0.00  1208.00
   1    1  1  -1 -0.001  0.014  79.98   0.00  1208.00
   1    1  1   0 -0.013 -0.019  79.98   0.00  1208.00
   1    1  1   1  0.001 -0.014  79.98   0.00  1208.00
   1    2  1  -1  0.001  0.013  79.98   0.00  1208.00
   1    2  1   0 -0.015 -0.021  79.98   0.00  1208.00
   1    2  1   1 -0.001 -0.013  79.98   0.00  1208.00
   1    3  1  -1  0.001  0.014  79.98   0.00  1208.00
   1    3  1   0 -0.015 -0.021  79.98   0.00  1208.00
   1    3  1   1 -0.001 -0.014  79.98   0.00  1208.00
   1    4  1  -1 -0.003  0.015  79.98   0.00  1208.00
   1    4  1   0 -0.015 -0.019  79.98   0.00  1208.00
   1    4  1   1  0.003 -0.015  79.98   0.00  1208.00
   1    5  1  -1  0.000  0.013  79.98   0.00  1208.00
   1    5  1   0 -0.016 -0.020  79.98   0.00  1208.00
   1    5  1   1 -0.000 -0.013  79.98   0.00  1208.00
   1    1  1  -1 -0.000  0.014  80.61   0.00  1208.00
   1    1  1   0 -0.012 -0.020  80.61   0.00  1208.00
   1    1  1   1  0.000 -0.014  80.61   0.00  1208.00
   1    2  1  -1  0.002  0.012  80.61   0.00  1208.00
   1    2  1   0 -0.015 -0.022  80.61   0.00  1208.00
   1    2  1   1 -0.002 -0.012  80.61   0.00  1208.00
   1    3  1  -1  0.002  0.013  80.61   0.00  1208.00
   1    3  1   0 -0.014 -0.022  80.61   0.00  1208.00
   1    3  1   1 -0.002 -0.013  80.61   0.00  1208.00
   1    4  1  -1 -0.002  0.014  80.61   0.00  1208.00
   1    4  1   0 -0.014 -0.020  80.61   0.00  1208.00
   1    4  1   1  0.002 -0.014  80.61   0.00  1208.00
   1    5  1  -1  0.001  0.012  80.61   0.00  1208.00
   1    5  1   0 -0.015 -0.021  80.61   0.00  1208.00
   1    5  1   1 -0.001 -0.012  80.61   0.00  1208.00
   1    1  1  -1  0.000  0.013  81.23   0.00  1208.00
   1    1  1   0 -0.012 -0.021  81.23   0.00  1208.00
   1    1  1   1 -0.000 -0.013  81.23   0.00  1208.00
   1    2  1  -1  0.002  0.011  81.23   0.00  1208.00
   1    2  1   0 -0.014 -0.023  81.23   0.00  1208.00
   1    2  1   1 -0.002 -0.011  81.23   0.00  1208.00
   1    3  1  -1  0.003  0.012  81.23   0.00  1208.00
   1    3  1   0 -0.014 -0.023  81.23   0.00  1208.00
   1    3  1   1 -0.003 -0.012  81.23   0.00  1208.00
   1    4  1  -1 -0.001  0.014  81.23   0.00  1208.00
   1    4  1   0 -0.014 -0.021  81.23   0.00  1208.00
   1    4  1   1  0.001 -0.014  81.23   0.00  1208.00
   1    5  1  -1  0.001  0.012  81.23   0.00  1208.00
   1    5  1   0 -0.015 -0.022  81.23   0.00  1208.00
   1    5  1   1 -0.001 -0.012  81.23   0.00  1208.00
   1    1  1  -1  0.001  0.013  81.85   0.00  1208.00
   1    1  1   0 -0.012 -0.022  81.85   0.00  1208.00
   1    1  1   1 -0.001 -0.013  81.85   0.00  1208.00
   1    2  1  -1  0.003  0.011  81.85   0.00  1208.00
   1    2  1   0 -0.014 -0.024  81.85   0.00  1208.00
   1    2  1   1 -0.003 -0.011  81.85   0.00  1208.00
   1    3  1  -1  0.003  0.012  81.85   0.00  1208.00
   1    3  1   0 -0.013 -0.024  81.85   0.00  1208.00
   1    3  1   1 -0.003 -0.012  81.85   0.00  1208.00
   1    4  1  -1 -0.001  0.013  81.85   0.00  1208.00
   1    4  1   0 -0.013 -0.022  81.85   0.00  1208.00
   1    4  1   1  0.001 -0.013  81.85   0.00  1208.00
   1    5  1  -1  0.002  0.011  81.85   0.00  1208.00
   1    5  1   0 -0.014 -0.023  81.85   0.00  1208.00
   1    5  1   1 -0.002 -0.011  81.85   0.00  1208.00
   1    1  1  -1  0.001  0.012  82.48   0.00  1208.00
   1    1  1   0 -0.011 -0.023  82.48   0.00  1208.00
   1    1  1   1 -0.001 -0.012  82.48   0.00  1208.00
   1    2  1  -1  0.003  0.010  82.48   0.00  1208.00
   1    2  1   0 -0.014 -0.025  82.48   0.00  1208.00
   1    2  1   1 -0.003 -0.010  82.48   0.00  1208.00
   1    3  1  -1  0.004  0.011  82.48   0.00  1208.00
   1    3  1   0 -0.013 -0.025  82.48   0.00  1208.00
   1    3  1   1 -0.004 -0.011  82.48   0.00  1208.00
   1    4  1  -1 -0.000  0.013  82.48   0.00  1208.00
   1    4  1   0 -0.013 -0.023  82.48   0.00  1208.00
   1    4  1   1  0.000 -0.013  82.48   0.00  1208.00
   1    5  1  -1  0.002  0.010  82.48   0.00  1208.00
   1    5  1   0 -0.014 -0.024  82.48   0.00  1208.00
   1    5  1   1 -0.002 -0.010  82.48   0.00  1208.00
   1    1  1  -1  0.002  0.011  83.10   0.00  1208.00
   1    1  1   0 -0.011 -0.024  83.10   0.00  1208.00
   1    1  1   1 -0.002 -0.011  83.10   0.00  1208.00
   1    2  1  -1  0.003  0.009  83.10   0.00  1208.00
   1    2  1   0 -0.013 -0.026  83.10   0.00  1208.00
   1    2  1   1 -0.003 -0.009  83.10   0.00  1208.00
   1    3  1  -1  0.004  0.010  83.10   0.00  1208.00
   1    3  1   0 -0.012 -0.026  83.10   0.00  1208.00
   1    3  1   1 -0.004 -0.010  83.10   0.00  1208.00
   1    4  1  -1  0.001  0.013  83.10   0.00  1208.00
   1    4  1   0 -0.013 -0.024  83.10   0.00  1208.00
   1    4  1   1 -0.001 -0.013  83.10   0.00  1208.00
   1    5  1  -1  0.003  0.010  83.10   0.00  1208.00
   1    5  1   0 -0.013 -0.025  83.10   0.00  1208.00
   1    5  1   1 -0.003 -0.010  83.10   0.00  1208.00
   1    1  1  -1  0.002  0.011  83.73   0.00  1208.00
   1    1  1   0 -0.011 -0.024  83.73   0.00  1208.00
   1    1  1   1 -0.002 -0.011  83.73   0.00  1208.00
   1    2  1  -1  0.004  0.009  83.73   0.00  1208.00
   1    2  1   0 -0.013 -0.026  83.73   0.00  1208.00
   1    2  1   1 -0.004 -0.009  83.73   0.00  1208.00
   1    3  1  -1  0.004  0.009  83.73   0.00  1208.00
   1    3  1   0 -0.012 -0.027  83.73   0.00  1208.00
   1    3  1   1 -0.004 -0.009  83.73   0.00  1208.00
   1    4  1  -1  0.001  0.012  83.73   0.00  1208.00
   1    4  1   0 -0.012 -0.025  83.73   0.00  1208.00
   1    4  1   1 -0.001 -0.012  83.73   0.00  1208.00
   1    5  1  -1  0.003  0.009  83.73   0.00  1208.00
   1    5  1   0 -0.013 -0.026  83.73   0.00  1208.00
   1    5  1   1 -0.003 -0.009  83.73   0.00  1208.00
   1    1  1  -1  0.003  0.010  84.35   0.00  1208.00
   1    1  1   0 -0.010 -0.025  84.35   0.00  1208.00
   1    1  1   1 -0.003 -0.010  84.35   0.00  1208.00
   1    2  1  -1  0.004  0.008  84.35   0.00  1208.00
   1    2  1   0 -0.012 -0.027  84.35   0.00  1208.00
   1    2  1   1 -0.004 -0.008  84.35   0.00  1208.00
   1    3  1  -1  0.004  0.008  84.35   0.00  1208.00
   1    3  1   0 -0.012 -0.027  84.35   0.00  1208.00
   1    3  1   1 -0.004 -0.008  84.35   0.00  1208.00
   1    4  1  -1  0.002  0.012  84.35   0.00  1208.00
   1    4  1   0 -0.012 -0.026  84.35   0.00  1208.00
   1    4  1   1 -0.002 -0.012  84.35   0.00  1208.00
   1    5  1  -1  0.003  0.008  84.35   0.00  1208.00
   1    5  1   0 -0.013 -0.027  84.35   0.00  1208.00
   1    5  1   1 -0.003 -0.008  84.35   0.00  1208.00
   1    1  1  -1  0.003  0.009  84.97   0.00  1208.00
   1    1  1   0 -0.010 -0.026  84.97   0.00  1208.00
   1    1  1   1 -0.003 -0.009  84.97   0.00  1208.00
   1    2  1  -1  0.004  0.007  84.97   0.00  1208.00
   1    2  1   0 -0.012 -0.028  84.97   0.00  1208.00
   1    2  1   1 -0.004 -0.007  84.97   0.00  1208.00
   1    3  1  -1  0.005  0.008  84.97   0.00  1208.00
   1    3  1   0 -0.011 -0.028  84.97   0.00  1208.00
   1    3  1   1 -0.005 -0.008  84.97   0.00  1208.00
   1    4  1  -1  0.002  0.011  84.97   0.00  1208.00
   1    4  1   0 -0.011 -0.026  84.97   0.00  1208.00
   1    4  1   1 -0.002 -0.011  84.97   0.00  1208.00
   1    5  1  -1  0.003  0.008  84.97   0.00  1208.00
   1    5  1   0 -0.012 -0.027  84.97   0.00  1208.00
   1    5  1   1 -0.003 -0.008  84.97   0.00  1208.00
   1    1  1  -1  0.003  0.009  85.60   0.00  1208.00
   1    1  1   0 -0.009 -0.027  85.60   0.00  1208.00
   1    1  1   1 -0.003 -0.009  85.60   0.00  1208.00
   1    2  1  -1  0.004  0.006  85.60   0.00  1208.00
   1    2  1   0 -0.011 -0.029  85.60   0.00  1208.00
   1    2  1   1 -0.004 -0.006  85.60   0.00  1208.00
   1    3  1  -1  0.005  0.007  85.60   0.00  1208.00
   1    3  1   0 -0.011 -0.029  85.60   0.00  1208.00
   1    3  1   1 -0.005 -0.007  85.60   0.00  1208.00
   1    4  1  -1  0.002  0.011  85.60   0.00  1208.00
   1    4  1   0 -0.011 -0.027  85.60   0.00  1208.00
   1    4  1   1 -0.002 -0.011  85.60   0.00  1208.00
   1    5  1  -1  0.003  0.007  85.60   0.00  1208.00
   1    5  1   0 -0.012 -0.028  85.60   0.00  1208.00
   1    5  1   1 -0.003 -0.007  85.60   0.00  1208.00
   1    1  1  -1  0.003  0.008  86.22   0.00  1208.00
   1    1  1   0 -0.009 -0.027  86.22   0.00  1208.00
   1    1  1   1 -0.003 -0.008  86.22   0.00  1208.00
   1    2  1  -1  0.004  0.006  86.22   0.00  1208.00
   1    2  1   0 -0.011 -0.029  86.22   0.00  1208.00
   1    2  1   1 -0.004 -0.006  86.22   0.00  1208.00
   1    3  1  -1  0.005  0.006  86.22   0.00  1208.00
   1    3  1   0 -0.010 -0.029  86.22   0.00  1208.00
   1    3  1   1 -0.005 -0.006  86.22   0.00  1208.00
   1    4  1  -1  0.003  0.010  86.22   0.00  1208.00
   1    4  1   0 -0.010 -0.028  86.22   0.00  1208.00
   1    4  1   1 -0.003 -0.010  86.22   0.00  1208.00
   1    5  1  -1  0.003  0.006  86.22   0.00  1208.00
   1    5  1   0 -0.011 -0.029  86.22   0.00  1208.00
   1    5  1   1 -0.003 -0.006  86.22   0.00  1208.00
   1    1  1  -1  0.003  0.007  86.85   0.00  1208.00
   1    1  1   0 -0.008 -0.028  86.85   0.00  1208.00
   1    1  1   1 -0.003 -0.007  86.85   0.00  1208.00
   1    2  1  -1  0.004  0.005  86.85   0.00  1208.00
   1    2  1   0 -0.010 -0.030  86.85   0.00  1208.00
   1    2  1   1 -0.004 -0.005  86.85   0.00  1208.00
   1    3  1  -1  0.005  0.006  86.85   0.00  1208.00
   1    3  1   0 -0.010 -0.030  86.85   0.00  1208.00
   1    3  1   1 -0.005 -0.006  86.85   0.00  1208.00
   1    4  1  -1  0.003  0.010  86.85   0.00  1208.00
   1    4  1   0 -0.010 -0.028  86.85   0.00  1208.00
   1    4  1   1 -0.003 -0.010  86.85   0.00  1208.00
   1    5  1  -1  0.003  0.006  86.85   0.00  1208.00
   1    5  1   0 -0.010 -0.029  86.85   0.00  1208.00
   1    5  1   1 -0.003 -0.006  86.85   0.00  1208.00
   1    1  1  -1  0.003  0.007  87.47   0.00  1208.00
   1    1  1   0 -0.008 -0.028  87.47   0.00  1208.00
   1    1  1   1 -0.003 -0.007  87.47   0.00  1208.00
   1    2  1  -1  0.004  0.005  87.47   0.00  1208.00
   1    2  1   0 -0.010 -0.030  87.47   0.00  1208.00
   1    2  1   1 -0.004 -0.005  87.47   0.00  1208.00
   1    3  1  -1  0.005  0.005  87.47   0.00  1208.00
   1    3  1   0 -0.009 -0.030  87.47   0.00  1208.00
   1    3  1   1 -0.005 -0.005  87.47   0.00  1208.00
   1    4  1  -1  0.003  0.009  87.47   0.00  1208.00
   1    4  1   0 -0.009 -0.029  87.47   0.00  1208.00
   1    4  1   1 -0.003 -0.009  87.47   0.00  1208.00
   1    5  1  -1  0.003  0.005  87.47   0.00  1208.00
   1    5  1   0 -0.010 -0.030  87.47   0.00  1208.00
   1    5  1   1 -0.003 -0.005  87.47   0.00  1208.00
   1    1  1  -1  0.003  0.006  88.09   0.00  1208.00
   1    1  1   0 -0.008 -0.029  88.09   0.00  1208.00
   1    1  1   1 -0.003 -0.006  88.09   0.00  1208.00
   1    2  1  -1  0.004  0.004  88.09   0.00  1208.00
   1    2  1   0 -0.009 -0.031  88.09   0.00  1208.00
   1    2  1   1 -0.004 -0.004  88.09   0.00  1208.00
